Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Shazam Counts,Explicit Track,Release Year,Total_Popularity_Score,Cross_Platform_Count,Release_Year,Artist_Song_Count,YouTube_Engagement_Rate,TikTok_Engagement_Rate
Back Then Right Now,Back Then Right Now,Tyler Hubbard,9/8/2023,USUG12307215,2150,31.0,26917388.0,3411.0,8706253.0,67.0,2749241.0,22965.0,18.0,287407.0,7726317.0,4054.0,17.0,145192.0,5.0,6.0,1598341.0,16.0,19464678.0,784.0,229650.0,0,2023,0.0021557736,0,2023.0,3,0.008353575,15126.737
Boucan (feat. Franglish),Boucan (feat. Franglish),KeBlack,4/25/2024,FRPZ92414500,2145,31.0,21670034.0,1989.0,6717297.0,73.0,15271196.0,123620.0,182200.0,26534406.0,265917250.0,98142716.0,20.0,2531.0,86.0,22.0,18067425.0,24.0,12735768.5,7832.0,349565.0,1,2024,0.0023756637,0,2024.0,2,0.008095043,145.63261
Fulanito,Fulanito,Becky G,6/3/2021,USRC12100954,2151,31.0,254118110.0,38980.0,11054219.0,58.0,404064060.0,2732944.0,951433.0,333664670.0,2737871422.0,74410741.0,70.0,21512.0,421.0,13.0,97011.0,20.0,13501079.0,3852.0,821982.0,0,2021,0.032773823,3,2021.0,11,0.006763643,350.6966
Only Love Can Hurt Like This (feat. Teddy Swims) - Remix,Only Love Can Hurt Like This (feat. Teddy Swims) - Single,Paloma Faith,9/23/2022,GBARL2201949,2156,31.0,10296798.0,1307.0,1725637.0,58.0,11726419.0,125802.0,3027666.0,1139840800.0,11601159321.0,98142716.0,5.0,5953.5,86.0,3.0,62278.0,17.0,31492.0,62.0,63534.0,0,2022,0.017226731,1,2022.0,1,0.010728167,376.47495
Business (feat. Naza),Business (feat. Naza),DYSTINCT,6/1/2023,NL2BN2300047,2160,30.9,74769930.0,34206.0,3353721.0,60.0,72559150.0,484307.0,50200.0,1761449.0,36415193.0,34331053.0,12.0,9500.0,86.0,5.0,72590.0,17.0,8090.0,7832.0,1152489.0,0,2023,0.007327876,0,2023.0,2,0.006674664,35.087948
MANIAC,ODDINARY,Stray Kids,3/18/2022,US5TA2200027,2163,30.9,293724540.0,27089.0,8506820.0,68.0,343274000.0,6840494.0,274400.0,180065840.0,866409009.0,208694354.0,7.0,2041.0,255.0,6.0,59109.0,17.0,2234511.0,6341.0,591662.0,0,2022,0.032434862,3,2022.0,7,0.019927217,656.21423
A Real Playa,A Real Playa - Single,Parsa Nani,5/24/2024,GBARL2400577,2158,30.9,17255.0,17.0,64478.0,67.0,24805.0,335.0,182200.0,26534406.0,265917250.0,98142716.0,2.0,23.0,86.0,1.0,4848.0,17.0,12735768.5,7832.0,1867.0,0,2024,0.0003785357,0,2024.0,1,0.01354511,145.63261
Mona Lisa - Spider-Man: Across the Spider-Verse (Deluxe Edition),Mona Lisa - Spider-Man: Across the Spider-Verse (Deluxe Edition) - Single,Dominic Fike,6/2/2023,USQX92303644,2159,30.9,148686610.0,37054.0,15004163.0,63.0,445811.0,5554.0,6040.0,4875010.0,61668626.0,98142716.0,55.0,50791.0,86.0,10.0,47339.0,5.0,7417863.0,2235.0,740382.0,0,2023,0.011654211,0,2023.0,3,0.01246041,806.9874
ADIï¿½,LA NENA DE ARGENTINA,Maria Becerra,12/8/2022,USAT22221820,2157,30.9,172082940.0,15951.0,6701830.0,66.0,215719580.0,857582.0,485700.0,55172496.0,874751736.0,17350637.0,3.0,11867.0,456.0,8.0,414587.0,10.0,196984.0,127.0,308507.0,1,2022,0.018586144,2,2022.0,7,0.0039754524,113.593544
Something About You,Something About You,Eyedress,6/3/2021,GBMYF2000174,2162,30.9,438511330.0,96233.0,22697396.0,77.0,27188286.0,573905.0,150543.0,73826870.0,434155492.0,1722430.0,4.0,422.0,37.0,3.0,18857.0,8.0,1559941.0,3275.0,1611142.0,0,2021,0.035743725,1,2021.0,2,0.021108575,490.4006
Patadas de Ahogado,Patadas de Ahogado,LATIN MAFIA,11/3/2023,MXF012301101,2161,30.9,127503950.0,18981.0,16280436.0,67.0,39927536.0,505055.0,182200.0,26534406.0,265917250.0,35520584.0,20.0,2573.0,59.0,25.0,13071683.0,31.0,164324.0,337.0,775879.0,0,2023,0.011118872,0,2023.0,1,0.0126493145,145.63261
After LIKE,After LIKE - Single,IVE,8/22/2022,QMBZ92254957,2169,30.8,365203100.0,28691.0,12128682.0,69.0,281724900.0,2937674.0,4455.0,4713841.0,49211096.0,170632648.0,25.0,5378.0,122.0,6.0,76475.0,19.0,559111.0,595.0,613332.0,0,2022,0.034252908,2,2022.0,9,0.010427459,1057.864
So Far,So Far,florias,3/10/2023,SE5752309413,2164,30.8,10554.0,18.0,541.0,35.0,333366400.0,362004.0,182200.0,26534406.0,265917250.0,98142716.0,28.0,66.0,86.0,15.0,237120.5,17.0,12735768.5,7832.0,275.0,0,2023,0.007185312,1,2023.0,1,0.0010859073,145.63261
idontwannabeyouanymore,dont smile at me,Billie Eilish,7/21/2017,USUM71707712,2166,30.8,1091185900.0,114997.0,28172038.0,72.0,522422850.0,5993528.0,363386.0,57964176.0,372214292.0,21852096.0,37.0,1112.0,22.0,14.0,209449.0,26.0,83358098.0,58216.0,2223597.0,0,2017,0.096445784,3,2017.0,27,0.011472562,159.51088
Debo Entender,Debo Entender,Santa Fe Klan,12/12/2019,USL4Q1967883,2168,30.8,335856860.0,27383.0,5458230.0,66.0,917170940.0,6108835.0,288416.0,19227598.0,332846214.0,4571704.0,8.0,286.0,1.0,6.0,55639.0,3.0,12520421.0,6653.0,973063.0,0,2019,0.045150943,3,2019.0,3,0.006660521,66.66597
Vem Desestressar,Vem Desestressar,MC PH,4/4/2024,BXG6R2400152,2177,30.8,35473388.0,3432.0,20567305.0,69.0,28992482.0,285938.0,182200.0,26534406.0,265917250.0,14913529.0,4.0,3.0,86.0,15.0,12589266.0,16.0,34.0,7832.0,38259.0,1,2024,0.0037305304,0,2024.0,3,0.009862522,145.63261
Darkside,Darkside,Alan Walker,7/27/2018,NOG841806010,2173,30.8,596469100.0,81058.0,16282307.0,67.0,919443300.0,9060446.0,155324.0,14285955.0,127865814.0,254564290.0,32.0,19066.0,86.0,16.0,125289.0,11.0,35950795.0,54690.0,2538154.0,0,2018,0.065417126,2,2018.0,12,0.009854274,91.97461
Call Me Every Day (feat. WizKid),Call Me Every Day (feat. WizKid),Chris Brown,6/17/2022,USRC12201904,2174,30.8,125056210.0,43939.0,9282167.0,61.0,123551830.0,1191440.0,93200.0,5963103.0,58980168.0,58989712.0,53.0,80954.0,271.0,16.0,143492.0,33.0,25014026.0,6095.0,1524739.0,0,2022,0.012343915,0,2022.0,6,0.009643248,63.981117
World's Smallest Violin,OK ORCHESTRA,AJR,1/1/2021,QMRSZ2003324,2165,30.8,343227500.0,71196.0,5509068.0,63.0,239480320.0,4107386.0,532614.0,652146800.0,6292383402.0,988296994.0,9.0,38402.0,554.0,4.0,65921.0,6.0,8090551.0,75244.0,2936528.0,1,2021,0.040872835,3,2021.0,3,0.017151251,1224.4244
Thot Shit,Thot Shit,Megan Thee Stallion,6/11/2021,QMCE32100339,2176,30.8,319372640.0,63421.0,26904800.0,60.0,166781340.0,2497154.0,711938.0,542884900.0,3757736116.0,50913560.0,91.0,81209.0,175.0,15.0,143489.0,39.0,64291360.0,28935.0,1499357.0,1,2021,0.035979487,3,2021.0,9,0.014972627,762.5442
Money Trees,"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,1/1/2012,USUM71210785,2167,30.8,1476217100.0,352198.0,59811242.0,75.0,385175400.0,3054056.0,1174942.0,197659800.0,1484578640.0,9778.0,117.0,188.0,7.0,32.0,565677.0,13.0,304362215.0,166654.0,6010383.0,1,2012,0.12560324,3,2012.0,18,0.007929004,168.22928
Si La Calle Llama - Remix,3MEN2 KBRN,Eladio Carrion,3/17/2023,QM4TX2344392,2175,30.8,190420510.0,39949.0,11667012.0,65.0,109102456.0,801125.0,46300.0,30338932.0,272952215.0,3843594.0,20.0,692.0,86.0,3.0,3397.0,4.0,126414.0,229.0,315999.0,1,2023,0.017483909,0,2023.0,5,0.007342878,655.25433
Kusu Kusu (feat. Pamela Jain),Top Hits - Single,Dev Negi,12/22/2021,NLHR52116995,2171,30.8,239850720.0,32312.5,13259481.0,67.0,684272000.0,6897951.0,182200.0,26534406.0,265917250.0,239634640.0,28.0,5953.5,86.0,15.0,237120.5,17.0,12735768.5,7832.0,854584.0,0,2021,0.033024028,1,2021.0,1,0.010080717,145.63261
Waffle House,Waffle House,Jonas Brothers,4/7/2023,USUG12301227,2170,30.8,139105810.0,16162.0,24753071.0,63.0,18520292.0,175833.0,37347.0,12006571.0,147611576.0,1051178417.0,66.0,170601.0,1787.0,19.0,641414.0,17.0,16509877.0,6205.0,573574.0,0,2023,0.011378673,0,2023.0,4,0.009494126,321.4783
Tacata,Tacata,Tiagz,8/11/2023,SGB502390555,2172,30.8,39715604.0,13502.0,1974605.0,60.0,84439010.0,951441.0,466855.0,94227210.0,1032372538.0,389715914.0,28.0,55.0,282.0,1.0,2078.0,17.0,126764.0,2097.0,854584.0,0,2023,0.006154339,1,2023.0,2,0.011267801,201.83356
Got Me Started,Got Me Started,Troye Sivan,9/20/2023,AUUM72300183,2180,30.7,125169960.0,19673.0,11567850.0,35.0,22661968.0,332818.0,6720.0,8601376.0,136718693.0,1095965496.0,60.0,43542.0,3.0,29.0,395765.0,30.0,541336.0,671.0,982286.0,1,2023,0.010329924,0,2023.0,4,0.014686235,1279.7764
Low,SOS,SZA,12/9/2022,USRC12204586,2178,30.7,452881570.0,59064.0,17662712.0,73.0,30642268.0,285150.0,74165.0,53009404.0,449104323.0,9997.0,22.0,439.0,56.0,13.0,111469.0,1.0,5145081.0,4505.0,884773.0,1,2022,0.036637448,1,2022.0,14,0.009305806,714.74
Night Changes,FOUR (Deluxe),One Direction,11/17/2014,GBHMU1400165,2179,30.7,1548151700.0,154325.0,92409509.0,83.0,948760600.0,9009457.0,741824.0,207100690.0,1820024186.0,1693474545.0,66.0,9645.0,17.0,36.0,231749.0,19.0,113124423.0,72174.0,5939223.0,0,2014,0.14284696,3,2014.0,4,0.0094960295,279.17728
De Los Besos Que Te Di,De Los Besos Que Te Di,Christian Nodal,4/15/2019,MXUM71900299,2182,30.7,518477820.0,40921.0,13324377.0,71.0,970378000.0,2794007.0,103630.0,7645273.0,135032701.0,20695397.0,39.0,9614.0,190.0,18.0,2807120.0,31.0,57510012.0,10935.0,1164732.0,0,2019,0.060290977,2,2019.0,8,0.0028792988,73.774
BRODYAGA FUNK,BRODYAGA FUNK - EP,Eternxlkz,11/17/2023,QMFMF2345384,2183,30.7,73317000.0,6863.0,23952817.0,75.0,48425344.0,581515.0,300700.0,53837090.0,695420301.0,98142716.0,2.0,5953.5,86.0,15.0,237120.5,17.0,12735768.5,7832.0,698469.0,1,2023,0.007461385,1,2023.0,2,0.012008506,179.0386
Private Jet,Mafia Musik,D. Savage,2/17/2023,USUYG1464173,2181,30.7,3608717.0,3268.0,109837.0,40.0,340092600.0,5238903.0,442.0,23970.0,316425.0,1600044.0,28.0,5.0,86.0,15.0,237120.5,17.0,55387.0,7832.0,854584.0,1,2023,0.0072263577,1,2023.0,1,0.0154043455,54.11061
DNA.,DAMN.,Kendrick Lamar,4/14/2017,USUM71703079,2184,30.7,1157112300.0,185660.0,44429618.0,75.0,356343330.0,3573193.0,86503.0,11663427.0,97997064.0,165019302.0,191.0,340.0,63.0,45.0,179785.0,34.0,318401958.0,128722.0,2244068.0,1,2017,0.09752944,2,2017.0,18,0.010027392,134.83109
"Or Nah (feat. The Weeknd, Wiz Khalifa and DJ Mustard) - Remix","Or Nah (feat. The Weeknd, Wiz Khalifa and DJ Mustard) [Remix Version]",Ty Dolla $ign,6/10/2014,USAT21401391,2197,30.6,949312500.0,152498.0,28278237.0,74.0,858285400.0,5419110.0,8535.0,11730568.0,70600246.0,148190236.0,30.0,482.0,86.0,7.0,4123.0,8.0,568114702.0,286287.0,2633407.0,1,2014,0.091602504,2,2014.0,1,0.0063138804,1374.2466
Baklava,Baklava - Single,Gya,4/15/2024,ROGRA2400294,2189,30.6,5633595.0,418.0,286571.0,61.0,38890560.0,213288.0,182200.0,26534406.0,265917250.0,30591117.0,2.0,5953.5,86.0,1.0,128640.0,17.0,12735768.5,7832.0,50894.0,0,2024,0.001609488,0,2024.0,1,0.0054843384,145.63261
bye,eternal sunshine,Ariana Grande,3/8/2024,USUM72317269,2194,30.6,127408696.0,6270.0,16012094.0,67.0,14508851.0,207049.0,182200.0,26534406.0,265917250.0,53107845.0,13.0,1455.0,83.0,9.0,205444.0,12.0,633253.0,684.0,89167.0,0,2024,0.010592371,0,2024.0,26,0.014270598,145.63261
BIZCOCHITO,Find Your Line: Official Music from GRAN TURISMO 7,ROSALï¿½,3/4/2022,USSM12109223,2192,30.6,222910980.0,42182.0,10406462.0,61.0,69332190.0,971738.0,1874811.0,1019396500.0,11257489400.0,20397038.0,34.0,10985.0,2464.0,23.0,134321.0,28.0,3718270.0,2356.0,1284746.0,1,2022,0.033245876,1,2022.0,8,0.014015698,543.7326
Veggie Dance,Veggie Dance,Gracie's Corner,4/5/2024,QZHNA2455146,2187,30.6,2279039.0,222.0,58855.0,55.0,43379344.0,332023.0,182200.0,21260608.0,161578600.0,98142716.0,1.0,5953.5,86.0,15.0,237120.5,6.0,251021.0,2748.0,33195.0,0,2024,0.0013650988,0,2024.0,2,0.0076539656,116.68766
"Love Me Like You Do - From ""Fifty Shades Of Grey""","Love Me Like You Do (From ""Fifty Shades Of Grey"")",Ellie Goulding,2/1/2015,GBUM71406823,2193,30.6,1532983000.0,116546.0,49188494.0,70.0,48109240.0,469999.0,452925.0,63198736.0,732908886.0,98142716.0,216.0,206669.0,86.0,107.0,702636.0,78.0,631056114.0,443298.0,19968269.0,0,2015,0.12123006,2,2015.0,4,0.009769433,139.53435
Still Don't Know My Name,Euphoria (Original Score from the HBO Series),Labrinth,10/4/2019,USQX91902507,2185,30.6,666107700.0,127503.0,40134293.0,71.0,234005950.0,3231466.0,1536372.0,544725900.0,5185694852.0,4405061.0,71.0,1195.0,23.0,27.0,224993.0,9.0,3326824.0,15554.0,4161911.0,0,2019,0.06437348,3,2019.0,5,0.013809336,354.55316
Sittin' On Top Of The World,Sittin' On Top Of The World - Single,Burna Boy,6/1/2023,USAT22305462,2196,30.6,44751796.0,23415.0,3622192.0,55.0,21737556.0,277948.0,98682.0,8807279.0,114732862.0,60598905.0,44.0,113508.0,855.0,11.0,118980.0,29.0,6837176.0,740.0,343757.0,1,2023,0.00405302,0,2023.0,8,0.012786579,89.2482
Si Fuera Fï¿½ï¿,Si Fuera Fï¿½ï¿½cil - Si,Grupo Marca Registrada,5/27/2022,USDXS2201491,2195,30.6,285183500.0,28319.0,13770276.0,65.0,322857760.0,1566688.0,60681.0,10855957.0,125822489.0,98142716.0,6.0,29.0,86.0,2.0,194190.0,3.0,26370349.0,3167.0,411987.0,0,2022,0.028950196,2,2022.0,8,0.0048525673,178.89914
Broke In A Minute,Broke In A Minute,Tory Lanez,2/7/2020,USUM72002126,2186,30.6,407015040.0,116527.0,22947586.0,70.0,44157456.0,665741.0,20568.0,9087023.0,59673227.0,13257357.0,30.0,1450.0,86.0,32.0,120194.0,6.0,3729253.0,8435.0,712141.0,1,2020,0.032718815,1,2020.0,3,0.015076548,441.7825
Mahiya Ve Gal Sun Mahiya Vey,Mahiya Ve Gal Sun Mahiya Vey - Single,Nimra Mehra,9/29/2023,DGA0M2361023,2190,30.6,209649.0,70.0,513.0,67.0,148269620.0,1257935.0,1300000.0,3450332.0,65658454.0,98142716.0,28.0,5953.5,86.0,15.0,237120.5,17.0,12735768.5,7832.0,854584.0,0,2023,0.003093086,1,2023.0,1,0.008484112,2.6541002
Engana Dizendo Que Ama,Dos Prï¿½ï¿½dios De,Veigh,5/19/2023,QZMWW2396003,2188,30.6,142474380.0,25470.0,5055407.0,67.0,144774320.0,822345.0,182200.0,26534406.0,265917250.0,98142716.0,8.0,5953.5,86.0,8.0,328165.0,16.0,12735768.5,7832.0,153295.0,1,2023,0.01442551,0,2023.0,2,0.0056801927,145.63261
In Case You Didn't Know,Brett Young EP,Brett Young,1/1/2016,QM3E21606006,2198,30.6,560774300.0,62305.0,14198815.0,68.0,861165100.0,4288539.0,397413.0,18838824.0,216533242.0,545706587.0,38.0,80904.0,36.0,5.0,8037.0,45.0,489345110.0,250819.0,3920740.0,0,2016,0.061512634,3,2016.0,1,0.0049799276,47.403526
"Arcï¿½ï¿½ngel: Bzrp Music Sessions, Vol","Arcï¿½ï¿½ngel: Bzrp Music Sessions, Vol. 54 - Si",Bizarrap,3/22/2023,UYB282301033,2191,30.6,146680560.0,28883.0,9546255.0,62.0,154916800.0,3043720.0,820.0,136267.0,1816865.0,1778092.0,8.0,8273.0,14.0,13.0,115418.0,5.0,904756.0,7832.0,199628.0,0,2023,0.014585253,1,2023.0,17,0.019647455,165.97807
Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcï¿½ï¿½,9/30/2016,TCACS1630643,2199,30.5,462055260.0,54302.0,17847539.0,71.0,1546120700.0,7974135.0,360400.0,75766890.0,648582782.0,563886727.0,11.0,566.0,86.0,7.0,23122.0,3.0,52143549.0,25408.0,1569987.0,1,2016,0.068623,3,2016.0,4,0.0051575117,210.2294
HVN ON EARTH (with Kodak Black),HVN ON EARTH,Lil Tecca,8/18/2023,USUM72311878,2201,30.5,114669896.0,39763.0,21760033.0,60.0,7212572.0,84826.0,16900.0,3459451.0,25286791.0,98142716.0,2.0,2043.0,10.0,3.0,36550.0,17.0,1616178.0,826.0,250753.0,1,2023,0.009123929,0,2023.0,9,0.01176099,204.6892
Gently (feat. Bad Bunny),For All The Dogs,Drake,10/6/2023,USUG12306084,2204,30.5,123630150.0,25645.0,5218214.0,67.0,18057784.0,239269.0,32270.0,12450697.0,100624699.0,407.0,19.0,5021.0,340.0,7.0,140361.0,8.0,6544882.0,1899.0,761861.0,1,2023,0.010170679,0,2023.0,68,0.01325024,385.81693
It Ain't Me (with Selena Gomez),It Ain't Me (with Selena Gomez),Kygo,2/16/2017,SEBGA1700015,2205,30.5,1430439800.0,150179.0,55438878.0,71.0,308045380.0,2768168.0,279393.0,12505319.0,81779367.0,129321931.0,210.0,91638.0,217.0,110.0,752307.0,40.0,252544876.0,97039.0,13603866.0,0,2017,0.11783497,3,2017.0,8,0.008986238,44.758728
Baarish Ban Jaana,Baarish Ban Jaana,Payal Dev,6/3/2021,INUM72100032,2202,30.5,70622320.0,4554.0,1202197.0,57.0,764803900.0,5521315.0,492.0,4395.0,27723.0,1955607.0,3.0,35.0,86.0,15.0,237120.5,17.0,396.0,7832.0,162219.0,0,2021,0.021116614,1,2021.0,2,0.007219257,8.916836
I CAN'T STOP ME,Eyes Wide Open,TWICE,10/26/2020,US5TA2000134,2200,30.5,384886200.0,32051.0,9361355.0,65.0,681682240.0,7966863.0,243659.0,94368000.0,666762692.0,63358966.0,31.0,2821.0,9.0,8.0,56015.0,7.0,2318090.0,3023.0,643653.0,0,2020,0.045226105,3,2020.0,8,0.011687065,387.2938
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Hollywood's Bleeding,Post Malone,9/6/2019,USUM71915731,2203,30.5,622690500.0,108263.0,18637177.0,69.0,261237040.0,2753871.0,5525.0,1874937.0,17207972.0,10067736.0,36.0,11662.0,2.0,10.0,120387.0,24.0,262889554.0,96599.0,2184126.0,0,2019,0.053840864,2,2019.0,22,0.01054166,339.29388
Filhaal2 Mohabbat,Filhaal2 Mohabbat,B Praak,7/6/2021,INUM72100040,2206,30.5,72348360.0,6300.0,1979759.0,57.0,717290700.0,6865430.0,181300.0,5507080.0,90316836.0,1919497.0,5.0,247.0,86.0,15.0,237120.5,2.0,7696.0,7832.0,209262.0,0,2021,0.020358846,1,2021.0,6,0.009571337,30.375349
8am in Charlotte,For All The Dogs,Drake,10/6/2023,USUG12306082,2207,30.5,81093230.0,34004.0,4164888.0,67.0,4234309.0,51965.0,17500.0,1977355.0,17415834.0,98142716.0,7.0,401.0,1.0,3.0,135946.0,17.0,391257.0,932.0,385268.0,1,2023,0.006427954,0,2023.0,68,0.012272602,112.98531
Vivir Mi Vida,3,Marc Anthony,7/23/2013,USSD11300112,2210,30.4,618671040.0,78822.0,28465181.0,71.0,1398550300.0,4470299.0,722663.0,24693560.0,302300755.0,263879004.0,112.0,119.0,253.0,46.0,685724.0,56.0,381672102.0,384522.0,4858889.0,0,2013,0.07707747,3,2013.0,1,0.0031963815,34.17018
Lullaby - BadWolf Remix,Lullaby (BadWolf Remix),TR-MEET,3/24/2023,DEEE72301691,2213,30.4,18204.0,113.0,5777.0,35.0,327499400.0,256952.0,182200.0,26534406.0,265917250.0,98142716.0,28.0,1.0,86.0,15.0,237120.5,17.0,12735768.5,7832.0,964.0,0,2023,0.0070660957,1,2023.0,1,0.0007845907,145.63261
Love Not War (The Tampa Beat),Love Not War (The Tampa Beat) [Remixes] (feat. Jason Derulo),Jason Derulo,11/19/2020,GBARL2001440,2212,30.4,286179070.0,51888.0,9569404.0,59.0,239078380.0,1790062.0,465640.0,46773428.0,444068106.0,225346751.0,99.0,274839.0,86.0,28.0,344794.0,1.0,2735151.0,2045.0,4522347.0,0,2020,0.027826842,3,2020.0,11,0.0074873473,100.44955
WHERE SHE GOES,nadie sabe lo que va a pasar maï¿½ï¿,Bad Bunny,10/13/2023,QM6P42352188,2208,30.4,717849000.0,11199.0,4402776.0,67.0,148269620.0,1257935.0,182200.0,26534406.0,265917250.0,98142716.0,16.0,13.0,86.0,15.0,237120.5,17.0,22701001.0,8039.0,854584.0,1,2023,0.059292637,1,2023.0,60,0.008484112,145.63261
"Lose Yourself - From ""8 Mile"" Soundtrack",8 Mile,Eminem,10/29/2002,USIR10211559,2222,30.4,2194935800.0,345119.0,97808878.0,75.0,1360759000.0,9892246.0,69588.0,1476678.0,20114190.0,339086425.0,252.0,166938.0,86.0,127.0,3101373.0,75.0,804134471.0,703535.0,10419522.0,1,2002,0.198696,2,2002.0,15,0.007269654,21.220007
My Oh My,My Oh My,Ava Max,4/4/2024,USAT22401759,2216,30.4,20012688.0,2365.0,37158651.0,35.0,7298437.0,149857.0,182200.0,26534406.0,265917250.0,56157311.0,51.0,22793.0,21.0,21.0,7073401.0,67.0,2730227.0,323.0,142814.0,0,2024,0.0020838163,0,2024.0,9,0.020532887,145.63261
Not My Fault (with Megan Thee Stallion),Not My Fault (with Megan Thee Stallion),Reneï¿½ï¿½ ,12/15/2023,USUM72318541,2221,30.4,81494620.0,8973.0,20213928.0,67.0,101469.0,1338.0,182200.0,26534406.0,265917250.0,98142716.0,23.0,74984.0,137.0,39.0,3444021.0,24.0,2269915.0,942.0,854584.0,1,2023,0.0067235157,0,2023.0,1,0.0131960185,145.63261
willow,evermore,Taylor Swift,12/10/2020,USUG12004699,2217,30.4,844790000.0,67136.0,50350718.0,72.0,189534690.0,2729881.0,65010.0,20896956.0,212587391.0,139953667.0,167.0,150385.0,131.0,29.0,412109.0,77.0,80383509.0,30416.0,1987676.0,0,2020,0.06993826,2,2020.0,63,0.014403073,321.43723
100 MESSAGGI,100 MESSAGGI,Lazza,2/27/2024,ITUM72400349,2219,30.4,69972820.0,5282.0,6183983.0,73.0,30283430.0,232134.0,182200.0,26534406.0,265917250.0,59168102.0,13.0,11835.0,86.0,3.0,3785899.0,25.0,1861.0,2.0,854584.0,1,2024,0.0064428435,0,2024.0,1,0.007665413,145.63261
OUT OUT (feat. Charli XCX & Saweetie),OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,8/13/2021,UK4ZF2100518,2218,30.4,509445600.0,105947.0,68408965.0,68.0,21324880.0,168696.0,2521.0,849518.0,16050371.0,98142716.0,124.0,105328.0,307.0,72.0,1755222.0,37.0,5977100.0,1482.0,3151561.0,0,2021,0.040110294,1,2021.0,4,0.007910806,336.84338
Cï¿½ï¿½,VICE VERSA,Rauw Alejandro,6/25/2021,USSD12100296,2215,30.4,596905900.0,83179.0,20128974.0,76.0,132634824.0,1011336.0,803336.0,177757650.0,1408309850.0,12050206.0,72.0,17091.0,181.0,18.0,238540.0,25.0,18530463.0,2252.0,1086469.0,1,2021,0.051704705,2,2021.0,19,0.007624973,221.27408
Whatï¿½ï¿½ï¿½,Scary Hours 2,Drake,3/5/2021,USUG12101041,2220,30.4,383261730.0,94964.0,21697781.0,62.0,84527590.0,1340886.0,60864.0,41730156.0,320457752.0,112914243.0,62.0,40515.0,377.0,27.0,428254.0,26.0,55798346.0,49620.0,854584.0,1,2021,0.032157447,1,2021.0,68,0.015863305,685.6183
Turn On The Lights again.. (feat. Future),USB,Fred again..,1/17/2022,GBAHS2201001,2214,30.4,190872800.0,102679.0,49713000.0,61.0,4804721.0,64070.0,89852.0,35100870.0,435794732.0,98142716.0,44.0,18922.0,1.0,16.0,491915.0,26.0,520655.0,501.0,1617989.0,0,2022,0.015456836,0,2022.0,6,0.013335006,390.64777
Despï¿½ï¿½dase ,"Boca Chueca, Vol. 1",Carin Leon,6/1/2024,USA2P2432330,2211,30.4,10557337.0,393.0,42329224.0,72.0,4595134.0,65231.0,182200.0,26534406.0,265917250.0,2297932.0,9.0,36.0,86.0,6.0,642021.0,17.0,949464.0,155.0,110707.0,1,2024,0.0012924655,0,2024.0,8,0.014195884,145.63261
"Mommy, Mommy Give Me Yummy","Mommy, Mommy Give Me Yummy",D Billions,4/20/2021,AEA0Q2102685,2209,30.4,239850720.0,49.0,4311.0,35.0,833736960.0,1346347.0,262.0,14670.0,1175444.0,98142716.0,28.0,5953.5,86.0,15.0,237120.5,17.0,12735768.5,7832.0,7925.0,0,2021,0.035699733,1,2021.0,4,0.0016148355,55.78327
Illegal Weapon,Illegal Weapon,Garry Sandhu,9/25/2017,FRX201706358,2224,30.3,67999896.0,12496.0,2290221.0,57.0,665109250.0,3531340.0,6938800.0,41338090.0,594821828.0,34439336.0,12.0,744.0,86.0,1.0,118.0,3.0,2142970.0,1187.0,335509.0,0,2017,0.01946348,2,2017.0,1,0.0053094146,5.957526
Starships,Crave Volume 7,Nicki Minaj,1/1/2012,USCM51200060,2225,30.3,1125407900.0,189848.0,71457898.0,73.0,565850050.0,3904912.0,356199.0,37119708.0,275858975.0,177791254.0,149.0,115729.0,206.0,53.0,984604.0,28.0,393300354.0,774097.0,10373004.0,1,2012,0.09970099,3,2012.0,13,0.0069009676,104.210304
Calidad,Calidad,Grupo Firme,7/12/2022,QZDQH2257609,2238,30.3,308915500.0,18763.0,9876263.0,54.0,272892100.0,834521.0,479753.0,21899444.0,364940104.0,98142716.0,6.0,6556.0,86.0,1.0,4392.0,17.0,12735768.5,7832.0,972534.0,0,2022,0.029934296,3,2022.0,7,0.003058066,45.647236
Watch Me,This Is A Challenge,Silento,12/16/2016,USAT21603705,2223,30.3,387389380.0,20.0,1347.0,67.0,2020132600.0,11334330.0,182200.0,26534406.0,265917250.0,176675712.0,28.0,5953.5,1.0,15.0,237120.5,17.0,12735768.5,7832.0,854584.0,0,2016,0.07179077,2,2016.0,1,0.0056106867,145.63261
