Review #,Brand,Variety,Style,Country,Points,Top Ten,Price
794,Sarimi,Soto Koya Jeruk Nipis,Pack,Indonesia,47.5,,0.79
793,Mr. Noodles,Spicy Beef,Pack,Canada,17.5,,0.79
792,Nongshim,Bowl Noodle Spicy Chicken (New),Bowl,USA,45.0,,1.79
791,Acecook,Super Big Ramen Tonkotsu,Bowl,Japan,10.0,,1.79
790,GreeNoodle,Shiitake & Soy Sauce,Pack,Thailand,15.0,,0.79
789,SuperMi,GoKar,Pack,Indonesia,40.0,,0.79
788,Uni-President,100 Beef With Sauerkraut,Pack,Taiwan,47.5,,0.79
787,Emart,Ramen E Ramen White Broth,Pack,South Korea,50.0,,0.79
786,Mr. Noodles,Beef,Pack,Canada,30.0,,0.79
785,Sarimi,Isi 2 Rasa Soto,Pack,Indonesia,35.0,,0.79
784,Hankow,Cai Lin Ji Dry Noodles,Tray,China,32.5,,2.19
783,Nissin,Cup Noodles Salsa Picante Chicken,Cup,USA,30.0,,1.29
782,Nongshim,Bowl Noodle Savory Shrimp (New),Bowl,USA,32.5,,1.79
781,Vina Acecook,Kingcook Beef,Pack,Vietnam,30.0,,0.79
780,Ottogi,Jin Ramen (Mild) (Import),Pack,South Korea,35.0,,0.79
779,Indomie,Mi Goreng Kriuuk Ayam,Pack,Indonesia,37.5,,0.79
778,Mamee,Express Cup Curry,Cup,Malaysia,25.0,,1.29
777,Mr. Noodles,Oriental,Pack,Canada,27.5,,0.79
776,Sarimi,Isi 2 Rasa Kari spesial,Pack,Indonesia,37.5,,0.79
775,JML,Seafood,Bowl,China,30.0,,1.79
774,Indomie,Rasa Sup Sayuran Vegan,Pack,Indonesia,22.5,,0.79
773,Little Cook,TVP Stewed Pork,Bowl,Thailand,35.0,,1.79
772,Nongshim,Bowl Noodle Hot & Spicy Beef (New),Pack,USA,35.0,,0.79
771,Mi Sedaap,Mi Kuah Rasa Ayam Bawang,Pack,Indonesia,40.0,,0.79
770,Kailo,Chicken,Pack,Hong Kong,35.0,,0.79
769,Nissin,Cup Noodles Shrimp Picante Style,Cup,USA,32.5,,1.29
768,Fashion Foods,Oriental,Bowl,Thailand,2.5,,1.79
767,Fashion Foods,Mushroom Vegetarian,Bowl,Thailand,17.5,,1.79
766,Fashion Foods,Beef Pho,Bowl,Thailand,37.5,,1.79
765,Super Bihun,Kuah Rice Noodles,Pack,Indonesia,45.0,,0.79
764,Sempio,Seafood Noodle Cup,Bowl,South Korea,35.0,,1.79
763,Maggi,2 Minute Noodles Tricky Tomato,Pack,India,32.5,,0.79
762,Long Kow,Kimchi Pickle Bean Vermicelli,Pack,Taiwan,15.0,,0.79
761,Thai Kitchen,Garlic Vegetable Rice Noodle,Pack,USA,35.0,,0.79
760,Nissin,Big Cup Noodles Roast Chicken,Cup,USA,32.5,,1.29
759,Nongshim,Bowl Noodle Savory Lobster (New),Bowl,USA,37.5,,1.79
758,JML,Artificial Stew Pork,Bowl,China,32.5,,1.79
757,Indomie,Mi Goreng Vegan,Pack,Indonesia,42.5,,0.79
756,Daikoku,Bikkuchigekara Big Chige,Bowl,Japan,37.5,,1.79
755,Nongshim,Udon ,Bowl,South Korea,42.5,,1.79
754,Nongshim,Ansungtangmyun (US Version),Pack,USA,37.5,,0.79
753,Nongshim,Soba,Pack,South Korea,42.5,,0.79
752,Nongshim,Bowl Noodle Savory Tempura Udon,Bowl,USA,35.0,,1.79
751,Nongshim,Shin Ramyun Black Onion,Cup,South Korea,50.0,,1.29
750,Nongshim,Bowl Noodle Spicy Kimchi (New),Bowl,USA,37.5,,1.79
749,Sapporo Ichiban,Chow Mein (New),Pack,USA,50.0,,0.79
748,Hosoonyi,Naengmyeon Combo,Bowl,USA,37.5,,1.79
747,Nissin,Spoon-it Chicken,Pack,USA,35.0,,0.79
746,JML,Artificial Mushroom Chicken,Bowl,China,12.5,,1.79
745,Nongshim,Jinjja Jinjja,Pack,South Korea,50.0,,0.79
744,Payless,Instant Mami Beef,Pack,Philippines,32.5,,0.79
743,Mamee,Express Cup Tom Yum,Cup,Malaysia,37.5,,1.29
742,Golden Mie,chicken,Pack,Dubai,32.5,,0.79
741,Wei Lih,Good Good Eat Super Ramen Vegetable,Pack,Taiwan,27.5,,0.79
740,Indomie,Mi Goreng Sate (Local),Pack,Indonesia,50.0,,0.79
739,JML,Artificial Spicy Beef,Bowl,China,35.0,,1.79
738,Nissin,U.F.O. Yakiosoba,Bowl,Japan,37.5,,1.79
737,Gau Do,Chicken Shrimp,Pack,Vietnam,25.0,,0.79
736,Maruchan,Yakisoba Spicy Vegetable,Tray,USA,32.5,,2.19
735,Ottogi,Odongtong Myon Seafood,Bowl,South Korea,27.5,,1.79
734,Indomie,Mi Goreng Rasa Ayam Panggang Jumbo (Local),Pack,Indonesia,50.0,"
",0.79
733,Indomie,Rasa Soto Betawi,Pack,Indonesia,45.0,,0.79
732,Indomie,Curly Noodle With Chicken Chilli Paddi,Pack,Indonesia,42.5,,0.79
731,Indomie,Rasa Mi Kocok Bandung,Pack,Indonesia,32.5,,0.79
730,Indomie,Rasa Soto Banjar Limau Kulit,Pack,Indonesia,50.0,,0.79
729,Indomie,Mi Goreng Jumbo Beef,Pack,Indonesia,50.0,,0.79
728,Indomie,Rasa Kari Ayam Medan,Pack,Indonesia,50.0,,0.79
727,Indomie,Rasa Empal Gentong,Pack,Indonesia,40.0,,0.79
726,Indomie,Mi Goreng Cakalang,Pack,Indonesia,40.0,,0.79
725,Indomie,Mi Goreng Instant Cup Noodles,Cup,Indonesia,50.0,,1.29
724,Indomie,Curly Noodle With Laksa Chilli,Pack,Indonesia,35.0,,0.79
723,Indomie,Mi Goreng Barbecue Chicken,Pack,Indonesia,50.0,,0.79
722,Yamamoto,Seafood Ramen,Bowl,Japan,35.0,,1.79
721,Nongshim,Bowl Noodle Savory Beef,Bowl,USA,40.0,,1.79
720,Golden Mie,Chicken Curry,Pack,Dubai,37.5,,0.79
719,Nissin,Spoon-it Beef,Pack,USA,32.5,,0.79
718,Ottogi,Kiss Myon,Pack,South Korea,37.5,,0.79
717,Nissin,Ramen Bowl Spicy Chicken,Bowl,USA,32.5,,1.79
716,Vifon,Hu Tieu Ca Stewed Fish,Bowl,Vietnam,37.5,,1.79
715,Indomie,Mi Goreng Rendang (Import),Pack,Indonesia,50.0,2013 #3,0.79
714,Pulmuone,Nature Is Delicious Spicy,Pack,South Korea,37.5,,0.79
713,Nissin,Spoon-it Creamy Chicken,Pack,USA,40.0,,0.79
712,Four Seas,Seaweed,Bowl,Hong Kong,32.5,,1.79
711,Nongshim,Hearty Rice Noodle Beef,Pack,South Korea,42.5,,0.79
710,Saigon Ve Wong,Kung Fu Mixed Foods,Bowl,Vietnam,27.5,,1.79
709,Nissin,Chow Mein Spicy Chicken,Tray,USA,32.5,,2.19
708,Wu Mu,Pork Flavor Ramen,Pack,Taiwan,27.5,,0.79
707,Mee Jang,Noodle Soup Spicy Beef Garlic Onion,Bowl,Thailand,32.5,,1.79
706,Unif,Man Han Feast Spring Onion Eel,Bowl,Taiwan,42.5,,1.79
705,Golden Wheat,South Korean Style Beef,Cup,China,35.0,,1.29
704,Nissin,Chow Mein Chinese Chicken Vegetable,Tray,USA,40.0,,2.19
703,Nissin,Spoon-it Rich Hearty Beef Stew,Pack,USA,35.0,,0.79
702,Nissin,Demae Ramen Black Garlic Oil Tonkotsu,Pack,Japan,45.0,,0.79
701,Nissin,Big Cup Noodles Lime Chili Shrimp,Cup,USA,40.0,,1.29
700,Nissin,Chikin Ramen (Local),Pack,Japan,50.0,,0.79
699,Nissin,Cup Noodles Salsa Picante Shrimp,Cup,USA,35.0,,1.29
698,Nissin,Chow Mein Orange Chicken,Tray,USA,40.0,,2.19
697,Nissin,Spoon-it Rich Hearty Savory Chicken,Pack,USA,32.5,,0.79
696,Nissin,Big Cup Noodles Spicy Chicken,Cup,USA,35.0,,1.29
695,JFC,Japanese Style Noodle Curry,Bowl,Japan,45.0,,1.79
694,Vina Acecook,Kingcook Chicken,Pack,Vietnam,35.0,,0.79
693,Chewy,Stir Rice Vermicelli Indonesian Gado Gado,Tray,China,22.5,,2.19
692,Samyang,Assorted Vegetable Ramen,Pack,South Korea,37.5,,0.79
691,Mamee,Express Cup Vegetarian,Cup,Malaysia,20.0,,1.29
690,Maruchan,Yakisoba Savory Soy Sauce,Tray,USA,37.5,,2.19
689,Mee Jang,Noodle Soup Sour Spicy Shrimp Tom Yum,Bowl,Thailand,25.0,,1.79
688,Ohsung,Hong Ramyun Soy Peptide Hot Spicy,Pack,South Korea,37.5,,0.79
687,Nissin,Cup Noodles Xo Sauce Seafood,Cup,Hong Kong,37.5,,1.29
686,Mi Sedaap,Mi Segera Mi Goreng Perisa Sambal Goreng,Pack,Indonesia,45.0,,0.79
685,Indomie,Rasa Sup Buntut Oxtail Soup,Pack,Indonesia,27.5,,0.79
684,Dragonfly,Artificial Seafood,Pack,China,37.5,,0.79
683,Nongshim,Udon Garlic Teriyaki,Pack,South Korea,47.5,,0.79
682,Indomie,Instant Cup Noodles Mi Goreng Satay,Cup,Indonesia,42.5,,1.29
681,Nongshim,Hearty Rice Noodle Black Bean Vegetable,Pack,South Korea,37.5,,0.79
680,Vina Acecook,Kingcook Shrimp,Pack,Vietnam,27.5,,0.79
679,Mamee,Express Cup Fried Onion Chicken,Cup,Malaysia,32.5,,1.29
678,Wang,Kitsune Udon,Bowl,South Korea,40.0,,1.79
677,Nongshim,Shin Ramyun Shrimp,Pack,China,45.0,,0.79
676,Indomie,Spicy Coconut Shrimp,Pack,Indonesia,47.5,,0.79
675,Samyang,Nagasaki Jjampong,Pack,South Korea,47.5,,0.79
674,Paldo,Kko Kko Myun,Pack,South Korea,50.0,,0.79
673,Ohsung,Hong Ramyun Soup Soy Peptide Mild,Pack,South Korea,32.5,,0.79
672,Mug Shot,Chicken,Pack,UK,30.0,,0.79
671,Mug Shot,Spicy Sweet & Sour,Pack,UK,30.0,,0.79
670,Saigon Ve Wong,Kung Fu Artificial Chicken Rice Noodle,Bowl,Vietnam,35.0,,1.79
669,Nissin,Gozen Tempura,Bowl,Japan,40.0,,1.79
668,Saigon Ve Wong,Kung Fu Vegetarian,Bowl,Vietnam,20.0,,1.79
667,Nissin,Ramen Bowl Kimchi,Bowl,USA,30.0,,1.79
666,Lishan,Black Rooster Chicken,Pack,Taiwan,15.0,,0.79
665,Mama,Moo Nam Tok Rice Vermicelli,Pack,Thailand,32.5,,0.79
664,Thai Kitchen,Bangkok Curry Rice Noodle,Pack,USA,27.5,,0.79
663,Paldo,Jjajangmen Black Bean,Pack,South Korea,40.0,,0.79
662,Daikoku,Shokuh Kitsune Udon,Bowl,Japan,42.5,,1.79
661,Yamamoto,Ponpoko Tempura Soba,Bowl,Japan,42.5,,1.79
660,Lucky Me!,Beef Na Beef,Pack,Philippines,37.5,,0.79
659,Nissin,Ramen Bowl Spicy Shrimp,Bowl,USA,30.0,,1.79
658,Paldo,Hwa King Cup,Cup,South Korea,35.0,,1.29
657,Dragonfly,Onion,Pack,China,37.5,,0.79
656,Nissin,Ramen Bowl Hot & Spicy,Bowl,USA,37.5,,1.79
655,Cap Atoom Bulan,Mie Telor Asli,Pack,Indonesia,30.0,,0.79
654,Mee Jang,Sour Spicy Chicken Tom Yum,Bowl,Thailand,32.5,,1.79
653,Dragonfly,Artificial Pork Ribs,Pack,China,40.0,,0.79
652,Sapporo Ichiban,Shio,Pack,Japan,50.0,,0.79
651,Mi Sedaap,Mi Segera Mi Sup Perisa Kari Ayam,Pack,Indonesia,40.0,,0.79
650,Dragonfly,Artificial Chicken,Pack,China,40.0,,0.79
649,Pot Noodle,Chicken & Mushroom,Cup,UK,37.5,,1.29
648,Nongshim,Seafood Ramyun,Pack,South Korea,37.5,,0.79
647,Sunlee,Tom Yum Shrimp Noodle,Bowl,Thailand,35.0,,1.79
646,Yamamoto,Shoyu,Bowl,Japan,42.5,,1.79
645,Nongshim,Oolongmen Artificial Chicken,Cup,South Korea,37.5,,1.29
644,Sura,Knife Cut Rice Noodle,Bowl,South Korea,37.5,,1.79
643,Wei Chuan,Miso Vegetables,Pack,Taiwan,32.5,,0.79
642,Little Cook,Spicy Beef,Cup,Thailand,27.5,,1.29
641,Vina Acecook,Hao Hao Shrimp Onion,Pack,Vietnam,30.0,,0.79
640,Master Kong,Artificial Spicy Beef,Pack,China,42.5,,0.79
639,Nissin,Gozen Kitsune Udon,Bowl,Japan,50.0,,1.79
638,GreeNoodle,Yakisoba,Pack,Thailand,30.0,,0.79
637,Snapdragon,Chinese Mushroom Rice Noodle,Cup,Singapore,25.0,,1.29
636,Yamamori,Tom Yam Ramen Pork,Pack,Japan,47.5,,0.79
635,Ottogi,Buckwheat Bibim Ramyon,Pack,South Korea,11.0,,0.79
634,Baijia,Sichuan Hot Pot Sweet Potato Thread,Bowl,China,5.0,,1.79
633,Mr. Udon,Seafood Selection,Pack,South Korea,35.0,,0.79
632,Mr. Udon,Japanese Miso,Pack,South Korea,27.5,,0.79
631,Fashion Foods,XO Sauce,Bowl,Thailand,12.5,,1.79
630,Ve Wong,Kung Fu Artificial Mushroom Pork,Bowl,Taiwan,12.5,,1.79
629,Master Kong,Artificial Braised Beef,Pack,China,42.5,,0.79
628,Lucky Me!,Supreme La Paz Batchoy Beef Garlic,Bowl,Philippines,35.0,,1.79
627,Omachi,Spaghetti,Pack,Vietnam,37.5,,0.79
626,Ottogi,Yeul Hot Taste,Bowl,South Korea,35.0,,1.79
625,Pot Noodle,Bombay Bad Boy,Cup,UK,40.0,,1.29
624,Master Kong,Artificial Pork,Pack,China,37.5,,0.79
623,Wei Wei,"""A"" Series Vegetarian",Pack,Taiwan,32.5,,0.79
622,Daikoku,My Friend Vic Tanuki Udon,Bowl,Japan,47.5,,1.79
621,Ottogi,Jin Ramen Big Bowl (Hot),Bowl,South Korea,35.0,,1.79
620,Vifon,Phu Gia Bamboo Shoot Artificial Pork Bean Thread,Pack,Vietnam,12.5,,0.79
619,Yamamoto,Ponpoko Tempura Udon,Bowl,Japan,47.5,,1.79
618,Pulmuone,Cold Noodles By Dad,Pack,South Korea,27.5,,0.79
617,Nissin,Demae Iccho Sesame Oil Chicken Macaroni,Pack,Japan,37.5,,0.79
616,Maggi,2 Minute Noodles Thrillin' Curry,Pack,India,20.0,,0.79
615,Yamamori,Tom Yam Prawn,Pack,Japan,45.0,,0.79
614,Fuku,Superior Soup Rice Noodle,Pack,Hong Kong,25.0,,0.79
613,Saigon Ve Wong,Kung Fu Artificial Pork Flavor,Bowl,Vietnam,30.0,,1.79
612,Maruchan,Yakisoba Spicy Chicken,Tray,USA,17.5,,2.19
611,Batchelors,Super Noodles Low Fat Sweet Thai Chilli,Pack,UK,20.0,,0.79
610,Wei Wei,"""A"" Series Artificial Chicken",Pack,Taiwan,32.5,,0.79
609,Wei Wei,"""A"" Series Artificial Hot Beef",Pack,Taiwan,37.5,,0.79
608,Koka,Spicy Black Pepper,Pack,Singapore,50.0,2012 #10,0.79
607,Pot Noodle,Beef Tomato,Cup,UK,15.0,,1.29
606,Six Fortune,U-Dong,Pack,South Korea,40.0,,0.79
605,Little Cook,Artificial Onion,Cup,Thailand,35.0,,1.29
604,Batchelors,Super Noodles Low Fat Chicken Herb,Pack,UK,20.0,,0.79
603,Wei Lih,Goog Good Eat Super Ramen Hot Chili,Pack,Taiwan,37.5,,0.79
602,Nongshim,Oolongmen Artificial Seafood,Cup,South Korea,35.0,,1.29
601,Wei Chuan,Tomato Vegetables,Pack,Taiwan,40.0,,0.79
600,Maruchan,Ramen Noodle Soup Beef,Pack,USA,32.5,,0.79
599,Lucky Me!,Pancit Canton Extra Hot Chili,Pack,Philippines,40.0,,0.79
598,Little Cook,Vegetarian,Cup,Thailand,32.5,,1.29
597,Batchelors,Super Noodles Sweet & sour,Pack,UK,35.0,,0.79
596,Thai Kitchen,Lemongrass Chili Rice Noodle,Pack,USA,15.0,,0.79
595,Thai Kitchen,Spring Onion Rice Noodle,Pack,USA,37.5,,0.79
594,Haioreum,Asian Style Noodles Seafood,Bowl,South Korea,35.0,,1.79
593,Nongshim,Chapagetti Chajang,Pack,South Korea,40.0,,0.79
592,Batchelors,Super Noodles Mild Curry,Pack,UK,32.5,,0.79
591,Batchelors,Super Noodles To Go Chinese Space Rib,Bowl,UK,25.0,,1.79
590,Mama,Chand Clear Soup,Bowl,Thailand,35.0,,1.79
589,Vifon,South Korean Style Kim Chee,Bowl,Vietnam,42.5,,1.79
588,Vifon,Tu Quy Pork,Pack,Vietnam,27.5,,0.79
587,Sunlight,Steam Vermicelli,Pack,Taiwan,21.0,,0.79
586,Vedan,Bah Kut Tea Noodle For Vegetarians,Pack,Taiwan,32.5,,0.79
585,Ve Wong,Artificial Onion Flavor Bean Thread,Bowl,Taiwan,15.0,,1.79
584,Baijia,Single Noble Black Bone Chicken Sweet Potato Thread,Cup,China,0.0,,1.29
583,Vifon,Phu Gia Cua Crab Bean Thread,Pack,Vietnam,22.5,,0.79
582,Koyo,Tofu & Miso,Pack,USA,25.0,,0.79
581,Koyo,Mushroom,Pack,USA,27.5,,0.79
580,Baijia,Hot & Sour Casserole Stewed Rice Noodle,Pack,China,0.0,,0.79
579,Baijia,Sichuan Pickled Sweet Potato Thread,Pack,China,17.5,,0.79
578,Nongshim,Shin Ramyun Black,Pack,South Korea,47.5,2012 #7,0.79
577,Pot Noodle,Chinese Chow Mein,Cup,UK,30.0,,1.29
576,Menraku,Tempura Soba,Bowl,Japan,37.5,,1.79
575,Batchelors,Super Noodles Barbecue Beef,Pack,UK,35.0,,0.79
574,Maggi,2 Minute Noodles Tricky Tomato,Pack,India,37.5,,0.79
573,Noah Foods,Phoya Chicken,Bowl,Vietnam,20.0,,1.79
572,Maruchan,Yakisoba Tomato Basil,Tray,USA,30.0,,2.19
571,Shirakiku,Japanese Style Tokusen Sio,Pack,Japan,32.5,,0.79
570,O Sung,Keopnurungji Rice Snack,Cup,South Korea,25.0,,1.29
569,Saigon Ve Wong,Kung Fu Suc Song Artificial Pork,Bowl,Vietnam,30.0,,1.79
568,Paldo,Gomtang,Cup,South Korea,40.0,,1.29
567,Goku Uma,Soy Sauce,Bowl,Japan,35.0,,1.79
566,Foodmon,DJ DOC Jjolmyeon,Bowl,South Korea,50.0,,1.79
565,Batchelors,Super Noodles To Go Curry,Bowl,UK,40.0,,1.79
564,Uni-President,One More Cup Kimchi,Cup,Taiwan,37.5,,1.29
563,Yum Yum,Duck,Pack,Thailand,32.5,,0.79
562,Batchelors,Super Noodles Bacon,Pack,UK,42.5,,0.79
561,Sahmyook,Vegetable,Pack,South Korea,32.5,,0.79
560,Myojo,Ippeichan Soy Sauce,Bowl,Japan,40.0,,1.79
559,Wai Wai,Quick Tom Yum Shrimp,Cup,Thailand,30.0,,1.29
558,Long Kow,Crystal Noodles Vegetables,Bowl,China,15.0,,1.79
557,Batchelors,Super Noodles Souther Fried Chicken,Pack,UK,37.5,,0.79
556,Mi Sedaap,Mi Goreng Perisa Asli,Pack,Indonesia,47.5,,0.79
555,Batchelors,Super Noodles Chinese Chow Mein,Pack,UK,27.5,,0.79
554,Yum Yum,Shrimp Tom Yum Flavor,Pack,Thailand,35.0,,0.79
553,Samyang,60 Ingredients,Cup,South Korea,27.5,,1.29
552,Super Bihun,Kuah Rasa Baso Sapi Rice Noodles,Pack,Indonesia,30.0,,0.79
551,Batchelors,Super Noodles Chicken,Pack,UK,32.5,,0.79
550,Nissin,Taisho Fried Noodle Yakisoba,Pack,Japan,42.5,,0.79
549,Mi Sedaap,Supreme Soto,Pack,Indonesia,40.0,,0.79
548,Pot Noodle,Original Curry,Cup,UK,37.5,,1.29
547,Lucky Me!,Pancit Canton Sweet Spicy,Pack,Philippines,50.0,,0.79
546,Yum Yum,Vegetable,Pack,Thailand,35.0,,0.79
545,Golden Wheat,South Korean Style Spicy Beef,Pack,China,35.0,,0.79
544,Unox,Good Noodles Chicken,Pack,Holland,35.0,,0.79
543,Menraku,Curry Udon,Bowl,Japan,47.5,,1.79
542,Mi Sedaap,Mi SupArtificial Chicken Special,Pack,Indonesia,30.0,,0.79
541,Yum Yum,Chicken,Pack,Thailand,35.0,,0.79
540,Nissin,Top Ramen Chicken,Pack,USA,32.5,,0.79
539,Nissin,Demae Ramen Chicken,Pack,Japan,30.0,,0.79
538,Lucky Me!,Lomi Seafood Vegetable,Pack,Philippines,5.0,,0.79
537,Mama,Pad Kee Mao Drunken,Pack,Thailand,20.0,,0.79
536,Ottogi,Yeul Ramyun,Pack,South Korea,42.5,,0.79
535,Wai Wai,Chicken Flavor,Pack,Thailand,9.0,,0.79
534,Mama,Pho Ga,Pack,Thailand,31.0,,0.79
533,Paldo,Gomtang,Pack,South Korea,47.5,,0.79
532,Doll,Spicy Tomkotsu,Pack,Hong Kong,42.5,,0.79
531,Yum Yum,Beef,Pack,Thailand,32.5,,0.79
530,Mee Jang,Artificial Shrimp Tom yum,Bowl,Thailand,35.0,,1.79
529,Sapporo Ichiban,Hot Spicy Chicken,Pack,USA,20.0,,0.79
528,Unox,Good Noodles Vegetable,Pack,Holland,37.5,,0.79
527,Little Cook,Wheat Gluten Stewed Duck Flavoured,Bowl,Thailand,27.5,,1.79
526,Annie Chun's,Soy Ginger Ramen,Pack,USA,15.0,,0.79
525,JML,Artificial Spicy Hot Beef,Pack,China,37.5,,0.79
524,Nissin,Cup Noodles Spicy Seafood,Cup,Hong Kong,37.5,,1.29
523,Dragonfly,Artificial Hot & Sour Shrimp,Bowl,China,45.0,,1.79
522,Samyang,Hot Beef,Pack,South Korea,42.5,,0.79
521,Menraku,Soy Sauce,Bowl,Japan,42.5,,1.79
520,Nan Hsing,Vegetarian Rice Noodles,Bowl,Taiwan,2.5,,1.79
519,Snapdragon,Beijing Vegetable Rice Noodle,Cup,Singapore,20.0,,1.29
518,Dragonfly,Artificial Chicken,Bowl,China,45.0,,1.79
517,Thai Kitchen,Thai Ginger Rice Noodle,Pack,USA,42.5,,0.79
516,Wang,Champong Spicy Seafood,Bowl,South Korea,35.0,,1.79
515,Tradition,Imitation Beef,Cup,USA,25.0,,1.29
514,Shirakiku,Sanukiya Fresh Spicy Ramen,Bowl,Japan,30.0,,1.79
513,Dragonfly,Artificial Onion,Bowl,China,40.0,,1.79
512,Paldo,Big Bowl Noodle,Bowl,South Korea,37.5,,1.79
511,Menraku,Miso,Bowl,Japan,27.5,,1.79
510,Snapdragon,South Korean Kimchi Rice Noodle,Cup,Singapore,37.5,,1.29
509,Ve Wong,Kung Fu Shrimp,Bowl,Taiwan,40.0,,1.79
508,Samyang,Beef,Cup,South Korea,37.5,,1.29
507,Dragonfly,Artificial Seafood,Bowl,China,37.5,,1.79
506,Nongshim,Oolongmen Beef,Cup,South Korea,25.0,,1.29
505,JML,Artificial Spicy Beef,Pack,China,35.0,,0.79
504,Knorr,Pizza,Pack,Pakistan,30.0,,0.79
503,GreeNoodle,Miso,Pack,Thailand,10.0,,0.79
502,Sunlee,Beef Rice Stick,Bowl,Thailand,20.0,,1.79
501,Nongshim,Neoguri Mild,Pack,South Korea,32.5,,0.79
500,Mexi-Ramen,Soupless Ramen Shallot Teriyaki,Pack,USA,25.0,,0.79
499,Dragonfly,Artificial Beef,Bowl,China,47.5,,1.79
498,Hsin Tung Yang,Tiny Noodle With Oyster Flavor,Pack,Taiwan,0.0,,0.79
497,Nissin,Demae Iccho Seafood & Abalone Macaroni,Pack,Japan,40.0,,0.79
496,Maruchan,Yakisoba Shrimp,Tray,USA,27.5,,2.19
495,Ottogi,Jin Ramen (Mild),Pack,South Korea,32.5,,0.79
494,Snapdragon,Tomato Seafood Rice Noodle,Cup,Singapore,35.0,,1.29
493,Pulmuone,Fresh Ramen Spicy,Pack,South Korea,30.0,,0.79
492,Noah Foods,Phoya Rice Noodles Beef,Bowl,Vietnam,27.5,,1.79
491,JML,Artificial Stew Beef,Pack,China,37.5,,0.79
490,Foodmon,DJ DOC Instant rice Ramen Topokki,Bowl,South Korea,50.0,,1.79
489,JML,Stew Pork,Pack,China,32.5,,0.79
488,Kailo,Big Bowl Crab ,Bowl,Hong Kong,35.0,,1.79
487,Kailo,Big Bowl Artificial Chicken,Bowl,Hong Kong,27.5,,1.79
486,Kamfen,Japanese U-Don Lobster Scallop,Pack,China,30.0,,0.79
485,Ottogi,Hot & Spicy Ramen,Cup,South Korea,30.0,,1.29
484,Ottogi,Bekse Curry Myon,Cup,South Korea,42.5,,1.29
483,Itomen,Yellow Buckwheat,Bowl,Japan,45.0,,1.79
482,Menraku,Shio,Bowl,Japan,45.0,,1.79
481,Thai Kitchen,Roasted Garlic Rice Noodle,Bowl,USA,37.5,,1.79
480,Thai Kitchen,Mushroom Rice Noodle,Bowl,USA,32.5,,1.79
479,Nongshim,Potato Noodle Soup,Pack,South Korea,37.5,,0.79
478,Vedan,Mushroom & Artificial Cuttlefish,Pack,Taiwan,17.5,,0.79
477,Mr. Udon,Malaysian Beef Udon,Pack,South Korea,30.0,,0.79
476,Annie Chun's,Teriyaki Noodle,Bowl,USA,17.5,,1.79
475,Gefen,Vegetable,Pack,USA,32.5,,0.79
474,Saigon Ve Wong,Kung Fu Rice Noodle Shrimp Crab ,Bowl,Vietnam,37.5,,1.79
473,Myojo,Ramen-Desse Miso Soybean Paste,Bowl,Japan,45.0,,1.79
472,Thai Kitchen,Spring Onion Rice Noodle,Bowl,USA,37.5,,1.79
471,Koyo,Lemongrass ginger,Pack,USA,15.0,,0.79
470,Maruchan,Ramen Noodle Soup Chicken Mushroom,Pack,USA,32.5,,0.79
469,Gefen,Chicken,Pack,USA,35.0,,0.79
468,Paldo,Snack Noodle slightly Hot,Pack,South Korea,37.5,,0.79
467,Vifon,Tu Quy Sour Spicy Shrimp,Pack,Vietnam,17.5,,0.79
466,Saigon Ve Wong,Kung Fu Rice Noodle Artificial Beef,Bowl,Vietnam,35.0,,1.79
465,Nissin,Souper Meal Picante Shrimp Hot Spicy,Bowl,USA,27.5,,1.79
464,Mama,Vegetable,Pack,Thailand,32.5,,0.79
463,Ottogi,Ppushu Ppushu Barbecue,Pack,South Korea,30.0,,0.79
462,Nissin,Top Ramen Shrimp,Pack,USA,35.0,,0.79
461,Samyang,Sutah Hot Spicy Beef,Pack,South Korea,35.0,,0.79
460,Menraku,Tempura Udon,Bowl,Japan,50.0,,1.79
459,Gefen,Imitation Chicken Vegetarian,Pack,USA,30.0,,0.79
458,Ve Wong,Kung Fu Artificial Beef Rice Noodle,Bowl,Taiwan,37.5,,1.79
457,Ibumie,Harmee Mee goreng Prawn,Pack,Malaysia,45.0,,0.79
456,Ve Wong,Kung Fu Artificial Szechuan Pork,Bowl,Taiwan,37.5,,1.79
455,Baijia,Single Noble Pickled Radish & Duck,Cup,China,2.5,,1.29
454,Koyo,Asian Vegetable,Pack,USA,15.0,,0.79
453,Nongshim,Bowl Noodle Savory Chicken,Bowl,USA,32.5,,1.79
452,Myojo,Hyoubanya No Chukasoba Soy Sauce,Pack,Japan,40.0,,0.79
451,Myojo,Ippeichan Soybean Paste,Bowl,Japan,40.0,,1.79
450,Ottogi,Ppushu Ppushu Tteobokki,Pack,South Korea,32.5,,0.79
449,Wu Mu,Beef Flavor Ramen,Pack,Taiwan,42.5,,0.79
448,Ve Wong,Kung Fu Artificial Sesame Chicken,Bowl,Taiwan,37.5,,1.79
447,Ve Wong,Little Prince Bacon,Pack,Vietnam,47.5,,0.79
446,Sao Tao,Noodle King Hong Koing Style Wonton,Bowl,Hong Kong,22.5,,1.79
445,iNoodle,Taiwan Style Chow Mein,Pack,Taiwan,22.5,,0.79
444,Mr. Udon,Chicken,Pack,South Korea,32.5,,0.79
443,Lucky Me!,N-Rich Chicken Tinola,Pack,Philippines,40.0,,0.79
